time_of_day,trains_online,trains_recuperating,post_treatment_status,ro0_status,ro1_status,ro2_status,product_m3_per_hr,onspec_permeate_m3_per_hr,offspec_permeate_m3_per_hr,ro_kw,grid_kw,energy_price
07:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
08:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
08:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
08:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
08:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
09:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
09:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
09:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
09:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
10:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
10:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
10:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
10:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
11:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
11:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
11:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
11:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
12:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
12:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
12:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
12:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
13:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
13:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
13:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
13:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
14:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
14:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
14:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
14:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
15:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
15:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
15:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
15:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
16:00,0,0,0,0,0,0,0,0,0,0,177.6,0.45
16:15,0,0,0,0,0,0,0,0,0,0,177.6,0.45
16:30,0,0,0,0,0,0,0,0,0,0,177.6,0.45
16:45,0,0,0,0,0,0,0,0,0,0,177.6,0.45
17:00,0,0,0,0,0,0,0,0,0,0,177.6,0.45
17:15,0,0,0,0,0,0,0,0,0,0,177.6,0.45
17:30,0,0,0,0,0,0,0,0,0,0,177.6,0.45
17:45,0,0,0,0,0,0,0,0,0,0,177.6,0.45
18:00,0,0,0,0,0,0,0,0,0,0,177.6,0.45
18:15,0,0,0,0,0,0,0,0,0,0,177.6,0.45
18:30,0,0,0,0,0,0,0,0,0,0,177.6,0.45
18:45,0,0,0,0,0,0,0,0,0,0,177.6,0.45
19:00,0,0,0,0,0,0,0,0,0,0,177.6,0.45
19:15,0,0,0,0,0,0,0,0,0,0,177.6,0.45
19:30,0,0,0,0,0,0,0,0,0,0,177.6,0.45
19:45,0,0,0,0,0,0,0,0,0,0,177.6,0.45
20:00,0,0,0,0,0,0,0,0,0,0,177.6,0.45
20:15,1.6774,1.6774,0,0.83871,0.83871,0,0,0,283.21,879.7,1057.3,0.45
20:30,2,2,0,1,1,0,0,0,337.67,1048.9,1226.5,0.45
20:45,2,2,0,1,1,0,0,0,337.67,1048.9,1226.5,0.45
21:00,2,0.32258,0.83871,1,1,0,283.21,283.21,54.463,1048.9,1342.6,0.1
21:15,2,0,1,1,1,0,337.67,337.67,0,1048.9,1364.9,0.1
21:30,2,0,1,1,1,0,337.67,337.67,0,1048.9,1364.9,0.1
21:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
22:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
22:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
22:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
22:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
23:00,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
23:15,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
23:30,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
23:45,3,0,1,1,1,1,506.51,506.51,0,1573.3,1958.6,0.1
